scene_id,template,mixture_path,duration,n_events,first_event_text
mix_000062,overlapping_speakers,audio/mix_000062.wav,6.8,2,一名说话者正在讲话。
mix_000063,multi_event_dense,audio/mix_000063.wav,17.5,5,Background music plays steadily.
mix_000064,ambient_with_intermittent_sfx,audio/mix_000064.wav,10.6,2,Ambient room tone.
mix_000065,ambient_with_intermittent_sfx,audio/mix_000065.wav,17.4,2,持续的环境噪声。
mix_000066,lyrics_over_music,audio/mix_000066.wav,13.8,2,"""take me home tonight"""
mix_000067,ambient_with_intermittent_sfx,audio/mix_000067.wav,19.3,2,持续的环境噪声。
mix_000068,lyrics_over_music,audio/mix_000068.wav,16.9,2,电子伴奏循环播放。
mix_000069,ambient_with_intermittent_sfx,audio/mix_000069.wav,17.9,2,持续的环境噪声。
mix_000070,speech_music_sfx,audio/mix_000070.wav,12.0,3,电子伴奏循环播放。
mix_000071,speech_over_music,audio/mix_000071.wav,27.1,2,背景音乐持续播放，节奏平稳。
mix_000072,speech_over_music,audio/mix_000072.wav,14.1,2,电子伴奏循环播放。
mix_000073,ambient_with_intermittent_sfx,audio/mix_000073.wav,19.0,2,雨声背景。
mix_000074,speech_music_lyrics_sfx,audio/mix_000074.wav,13.5,4,一名说话者正在讲话。
mix_000075,overlapping_speakers,audio/mix_000075.wav,6.7,2,一名说话者正在讲话。
mix_000076,repeated_event,audio/mix_000076.wav,5.1,1,短促的撞击声。
mix_000077,complex_cocktail,audio/mix_000077.wav,25.8,5,Background music plays steadily.
mix_000078,rich_band,audio/mix_000078.wav,10.4,5,Background music plays steadily.
mix_000079,multi_event_dense,audio/mix_000079.wav,15.3,5,电子伴奏循环播放。
mix_000080,rich_band,audio/mix_000080.wav,16.6,5,背景音乐持续播放，节奏平稳。
mix_000081,rich_band,audio/mix_000081.wav,17.2,5,Background music plays steadily.
mix_000082,multi_event_dense,audio/mix_000082.wav,12.2,5,背景音乐持续播放，节奏平稳。
mix_000083,overlapping_speakers,audio/mix_000083.wav,10.2,2,一名说话者正在讲话。
mix_000084,lyrics_over_music,audio/mix_000084.wav,10.7,2,背景音乐持续播放，节奏平稳。
mix_000085,speech_music_lyrics_sfx,audio/mix_000085.wav,24.7,4,背景音乐持续播放，节奏平稳。
mix_000086,music_with_sfx,audio/mix_000086.wav,25.0,2,背景音乐持续播放，节奏平稳。
mix_000087,rich_band,audio/mix_000087.wav,10.7,5,电子伴奏循环播放。
mix_000088,rich_band,audio/mix_000088.wav,15.3,5,背景音乐持续播放，节奏平稳。
mix_000089,rich_band,audio/mix_000089.wav,22.8,5,Background music plays steadily.
mix_000090,ambient_with_intermittent_sfx,audio/mix_000090.wav,16.9,2,Ambient room tone.
mix_000091,multi_event_dense,audio/mix_000091.wav,17.1,4,电子伴奏循环播放。
mix_000092,ambient_with_intermittent_sfx,audio/mix_000092.wav,17.7,2,Ambient room tone.
mix_000093,lyrics_over_music,audio/mix_000093.wav,19.1,2,电子伴奏循环播放。
mix_000094,speech_music_lyrics_sfx,audio/mix_000094.wav,11.5,4,电子伴奏循环播放。
mix_000095,multi_event_dense,audio/mix_000095.wav,28.5,4,Background music plays steadily.
mix_000096,multi_event_dense,audio/mix_000096.wav,23.3,5,背景音乐持续播放，节奏平稳。
mix_000097,complex_cocktail,audio/mix_000097.wav,14.5,6,Background music plays steadily.
mix_000098,repeated_event,audio/mix_000098.wav,7.4,1,远处的犬吠。
mix_000099,ambient_with_intermittent_sfx,audio/mix_000099.wav,14.9,2,持续的环境噪声。
mix_000100,overlapping_speakers,audio/mix_000100.wav,13.2,2,一名说话者正在讲话。
mix_000101,speech_music_lyrics_sfx,audio/mix_000101.wav,29.7,4,Background music plays steadily.
mix_000102,rich_band,audio/mix_000102.wav,19.0,5,背景音乐持续播放，节奏平稳。
mix_000103,music_with_sfx,audio/mix_000103.wav,17.7,2,电子伴奏循环播放。
mix_000104,complex_cocktail,audio/mix_000104.wav,20.5,6,Background music plays steadily.
mix_000105,speech_over_music,audio/mix_000105.wav,27.3,2,背景音乐持续播放，节奏平稳。
mix_000106,music_with_sfx,audio/mix_000106.wav,26.0,2,背景音乐持续播放，节奏平稳。
mix_000107,complex_cocktail,audio/mix_000107.wav,19.2,6,电子伴奏循环播放。
mix_000108,speech_music_sfx,audio/mix_000108.wav,20.0,3,电子伴奏循环播放。
mix_000109,rich_band,audio/mix_000109.wav,29.2,5,Background music plays steadily.
mix_000110,speech_over_music,audio/mix_000110.wav,16.7,2,电子伴奏循环播放。
mix_000111,speech_over_music,audio/mix_000111.wav,25.9,2,电子伴奏循环播放。
mix_000112,speech_music_lyrics_sfx,audio/mix_000112.wav,20.4,4,背景音乐持续播放，节奏平稳。
mix_000113,isolated_sfx,audio/mix_000113.wav,3.2,1,一次玻璃破碎声。
mix_000114,ambient_with_intermittent_sfx,audio/mix_000114.wav,18.9,2,雨声背景。
mix_000115,multi_event_dense,audio/mix_000115.wav,16.8,4,电子伴奏循环播放。
mix_000116,overlapping_speakers,audio/mix_000116.wav,9.8,2,说话者描述当前场景。
mix_000117,speech_music_lyrics_sfx,audio/mix_000117.wav,13.7,4,电子伴奏循环播放。
mix_000118,isolated_sfx,audio/mix_000118.wav,6.2,1,远处的犬吠。
mix_000119,speech_music_lyrics_sfx,audio/mix_000119.wav,12.4,4,"""la la la, dancing in the rain"""
mix_000120,ambient_with_intermittent_sfx,audio/mix_000120.wav,15.9,2,雨声背景。
mix_000121,ambient_with_intermittent_sfx,audio/mix_000121.wav,11.8,2,Ambient room tone.
mix_000122,lyrics_over_music,audio/mix_000122.wav,21.4,2,电子伴奏循环播放。
mix_000123,speech_music_sfx,audio/mix_000123.wav,16.1,3,电子伴奏循环播放。
mix_000124,multi_event_dense,audio/mix_000124.wav,13.7,4,Background music plays steadily.
mix_000125,isolated_sfx,audio/mix_000125.wav,5.0,1,远处的犬吠。
mix_000126,isolated_sfx,audio/mix_000126.wav,6.5,1,远处的犬吠。
mix_000127,multi_event_dense,audio/mix_000127.wav,17.6,4,背景音乐持续播放，节奏平稳。
mix_000128,speech_over_music,audio/mix_000128.wav,15.4,2,说话者描述当前场景。
mix_000129,speech_over_music,audio/mix_000129.wav,17.1,2,背景音乐持续播放，节奏平稳。
mix_000130,music_with_sfx,audio/mix_000130.wav,29.6,2,Background music plays steadily.
mix_000131,complex_cocktail,audio/mix_000131.wav,18.2,6,A speaker is talking.
mix_000132,multi_event_dense,audio/mix_000132.wav,28.6,5,背景音乐持续播放，节奏平稳。
mix_000133,isolated_sfx,audio/mix_000133.wav,5.9,1,短促的撞击声。
mix_000134,lyrics_over_music,audio/mix_000134.wav,14.1,2,Background music plays steadily.
mix_000135,speech_over_music,audio/mix_000135.wav,18.2,2,电子伴奏循环播放。
mix_000136,music_with_sfx,audio/mix_000136.wav,13.5,2,背景音乐持续播放，节奏平稳。
mix_000137,music_with_sfx,audio/mix_000137.wav,17.6,2,电子伴奏循环播放。
mix_000138,speech_music_lyrics_sfx,audio/mix_000138.wav,27.9,4,电子伴奏循环播放。
mix_000139,speech_music_sfx,audio/mix_000139.wav,29.8,3,Background music plays steadily.
mix_000140,speech_over_music,audio/mix_000140.wav,14.4,2,背景音乐持续播放，节奏平稳。
mix_000141,overlapping_speakers,audio/mix_000141.wav,5.2,2,A speaker is talking.
mix_000142,isolated_sfx,audio/mix_000142.wav,7.8,1,一次玻璃破碎声。
mix_000143,speech_over_music,audio/mix_000143.wav,14.0,2,一名说话者正在讲话。
mix_000144,multi_event_dense,audio/mix_000144.wav,27.6,5,电子伴奏循环播放。
mix_000145,music_with_sfx,audio/mix_000145.wav,19.2,2,背景音乐持续播放，节奏平稳。
mix_000146,speech_music_sfx,audio/mix_000146.wav,25.7,3,Background music plays steadily.
mix_000147,complex_cocktail,audio/mix_000147.wav,17.8,5,电子伴奏循环播放。
mix_000148,rich_band,audio/mix_000148.wav,21.4,5,背景音乐持续播放，节奏平稳。
mix_000149,multi_event_dense,audio/mix_000149.wav,29.9,5,Background music plays steadily.
mix_000150,speech_over_music,audio/mix_000150.wav,17.2,2,电子伴奏循环播放。
mix_000151,speech_music_lyrics_sfx,audio/mix_000151.wav,18.9,4,电子伴奏循环播放。
mix_000152,multi_event_dense,audio/mix_000152.wav,21.4,4,电子伴奏循环播放。
mix_000153,repeated_event,audio/mix_000153.wav,5.9,1,A glass breaking sound.
mix_000154,speech_music_lyrics_sfx,audio/mix_000154.wav,20.6,4,背景音乐持续播放，节奏平稳。
mix_000155,rich_band,audio/mix_000155.wav,23.9,5,背景音乐持续播放，节奏平稳。
mix_000156,speech_music_sfx,audio/mix_000156.wav,17.1,3,Background music plays steadily.
mix_000157,music_with_sfx,audio/mix_000157.wav,22.7,2,Background music plays steadily.
mix_000158,ambient_with_intermittent_sfx,audio/mix_000158.wav,17.2,2,雨声背景。
mix_000159,lyrics_over_music,audio/mix_000159.wav,14.7,2,电子伴奏循环播放。
mix_000160,speech_over_music,audio/mix_000160.wav,18.0,2,电子伴奏循环播放。
mix_000161,lyrics_over_music,audio/mix_000161.wav,28.4,2,背景音乐持续播放，节奏平稳。
mix_000162,lyrics_over_music,audio/mix_000162.wav,26.6,2,Background music plays steadily.
mix_000163,overlapping_speakers,audio/mix_000163.wav,5.7,2,A speaker is talking.
mix_000164,overlapping_speakers,audio/mix_000164.wav,8.2,2,A speaker is talking.
mix_000165,speech_music_sfx,audio/mix_000165.wav,16.3,3,电子伴奏循环播放。
mix_000166,speech_music_sfx,audio/mix_000166.wav,28.8,3,背景音乐持续播放，节奏平稳。
mix_000167,rich_band,audio/mix_000167.wav,17.8,5,背景音乐持续播放，节奏平稳。
mix_000168,music_with_sfx,audio/mix_000168.wav,26.0,2,Background music plays steadily.
mix_000169,overlapping_speakers,audio/mix_000169.wav,14.2,2,一名说话者正在讲话。
mix_000170,isolated_sfx,audio/mix_000170.wav,3.5,1,短促的撞击声。
mix_000171,complex_cocktail,audio/mix_000171.wav,25.9,5,电子伴奏循环播放。
mix_000172,speech_music_sfx,audio/mix_000172.wav,22.7,3,电子伴奏循环播放。
mix_000173,isolated_sfx,audio/mix_000173.wav,7.4,1,远处的犬吠。
mix_000174,music_with_sfx,audio/mix_000174.wav,13.7,2,Background music plays steadily.
mix_000175,music_with_sfx,audio/mix_000175.wav,18.0,2,背景音乐持续播放，节奏平稳。
mix_000176,multi_event_dense,audio/mix_000176.wav,21.6,4,Background music plays steadily.
mix_000177,speech_music_sfx,audio/mix_000177.wav,10.1,3,背景音乐持续播放，节奏平稳。
mix_000178,speech_music_sfx,audio/mix_000178.wav,23.7,3,电子伴奏循环播放。
mix_000179,speech_music_sfx,audio/mix_000179.wav,25.6,3,电子伴奏循环播放。
mix_000180,multi_event_dense,audio/mix_000180.wav,29.4,5,一名说话者正在讲话。
mix_000181,speech_music_lyrics_sfx,audio/mix_000181.wav,13.4,4,背景音乐持续播放，节奏平稳。
mix_000182,speech_music_lyrics_sfx,audio/mix_000182.wav,20.4,4,Background music plays steadily.
mix_000183,complex_cocktail,audio/mix_000183.wav,14.8,6,说话者描述当前场景。
mix_000184,lyrics_over_music,audio/mix_000184.wav,26.2,2,Background music plays steadily.
mix_000185,lyrics_over_music,audio/mix_000185.wav,13.1,2,电子伴奏循环播放。
mix_000186,speech_music_lyrics_sfx,audio/mix_000186.wav,11.3,4,Background music plays steadily.
mix_000187,isolated_sfx,audio/mix_000187.wav,4.3,1,一次玻璃破碎声。
mix_000188,music_with_sfx,audio/mix_000188.wav,24.5,2,Background music plays steadily.
mix_000189,speech_music_sfx,audio/mix_000189.wav,19.4,3,背景音乐持续播放，节奏平稳。
mix_000190,music_with_sfx,audio/mix_000190.wav,12.0,2,背景音乐持续播放，节奏平稳。
mix_000191,speech_music_lyrics_sfx,audio/mix_000191.wav,24.7,4,背景音乐持续播放，节奏平稳。
mix_000192,speech_music_sfx,audio/mix_000192.wav,10.8,3,背景音乐持续播放，节奏平稳。
mix_000193,rich_band,audio/mix_000193.wav,27.5,5,背景音乐持续播放，节奏平稳。
mix_000194,overlapping_speakers,audio/mix_000194.wav,13.3,2,一名说话者正在讲话。
mix_000195,lyrics_over_music,audio/mix_000195.wav,20.4,2,背景音乐持续播放，节奏平稳。
mix_000196,lyrics_over_music,audio/mix_000196.wav,12.7,2,Background music plays steadily.
mix_000197,speech_music_lyrics_sfx,audio/mix_000197.wav,12.9,4,电子伴奏循环播放。
mix_000198,lyrics_over_music,audio/mix_000198.wav,28.3,2,电子伴奏循环播放。
mix_000199,speech_music_lyrics_sfx,audio/mix_000199.wav,15.7,4,Background music plays steadily.
mix_000200,isolated_sfx,audio/mix_000200.wav,3.8,1,一次玻璃破碎声。
mix_000201,lyrics_over_music,audio/mix_000201.wav,27.5,2,Background music plays steadily.
mix_000202,music_with_sfx,audio/mix_000202.wav,19.7,2,Background music plays steadily.
mix_000203,speech_over_music,audio/mix_000203.wav,14.3,2,Background music plays steadily.
mix_000204,overlapping_speakers,audio/mix_000204.wav,10.4,2,说话者描述当前场景。
mix_000205,overlapping_speakers,audio/mix_000205.wav,5.5,2,说话者描述当前场景。
mix_000206,overlapping_speakers,audio/mix_000206.wav,10.3,2,一名说话者正在讲话。
mix_000207,complex_cocktail,audio/mix_000207.wav,10.7,4,Background music plays steadily.
mix_000208,rich_band,audio/mix_000208.wav,22.2,5,电子伴奏循环播放。
mix_000209,overlapping_speakers,audio/mix_000209.wav,6.9,2,一名说话者正在讲话。
mix_000210,speech_music_sfx,audio/mix_000210.wav,27.2,3,电子伴奏循环播放。
mix_000211,lyrics_over_music,audio/mix_000211.wav,23.9,2,Background music plays steadily.
mix_000212,complex_cocktail,audio/mix_000212.wav,14.5,5,Background music plays steadily.
mix_000213,rich_band,audio/mix_000213.wav,27.1,5,背景音乐持续播放，节奏平稳。
mix_000214,rich_band,audio/mix_000214.wav,22.1,5,背景音乐持续播放，节奏平稳。
mix_000215,speech_over_music,audio/mix_000215.wav,28.6,2,背景音乐持续播放，节奏平稳。
mix_000216,multi_event_dense,audio/mix_000216.wav,16.2,5,Background music plays steadily.
mix_000217,speech_music_lyrics_sfx,audio/mix_000217.wav,12.6,4,电子伴奏循环播放。
mix_000218,repeated_event,audio/mix_000218.wav,5.2,1,一次玻璃破碎声。
mix_000219,complex_cocktail,audio/mix_000219.wav,11.9,6,电子伴奏循环播放。
mix_000220,multi_event_dense,audio/mix_000220.wav,20.5,5,电子伴奏循环播放。
mix_000221,lyrics_over_music,audio/mix_000221.wav,12.9,2,背景音乐持续播放，节奏平稳。
mix_000222,speech_music_lyrics_sfx,audio/mix_000222.wav,10.9,4,电子伴奏循环播放。
mix_000223,speech_music_sfx,audio/mix_000223.wav,28.8,3,电子伴奏循环播放。
mix_000224,music_with_sfx,audio/mix_000224.wav,10.3,2,Background music plays steadily.
mix_000225,complex_cocktail,audio/mix_000225.wav,17.5,6,背景音乐持续播放，节奏平稳。
mix_000226,isolated_sfx,audio/mix_000226.wav,5.8,1,A glass breaking sound.
mix_000227,rich_band,audio/mix_000227.wav,15.6,5,背景音乐持续播放，节奏平稳。
mix_000228,overlapping_speakers,audio/mix_000228.wav,10.2,2,A speaker is talking.
mix_000229,speech_over_music,audio/mix_000229.wav,22.9,2,背景音乐持续播放，节奏平稳。
mix_000230,speech_over_music,audio/mix_000230.wav,20.8,2,背景音乐持续播放，节奏平稳。
mix_000231,speech_music_lyrics_sfx,audio/mix_000231.wav,12.2,4,背景音乐持续播放，节奏平稳。
mix_000232,rich_band,audio/mix_000232.wav,23.2,5,电子伴奏循环播放。
mix_000233,music_with_sfx,audio/mix_000233.wav,21.2,2,背景音乐持续播放，节奏平稳。
mix_000234,multi_event_dense,audio/mix_000234.wav,29.7,5,Background music plays steadily.
mix_000235,speech_over_music,audio/mix_000235.wav,25.1,2,背景音乐持续播放，节奏平稳。
mix_000236,rich_band,audio/mix_000236.wav,26.1,5,Background music plays steadily.
mix_000237,lyrics_over_music,audio/mix_000237.wav,27.1,2,电子伴奏循环播放。
mix_000238,repeated_event,audio/mix_000238.wav,7.7,1,短促的撞击声。
mix_000239,music_with_sfx,audio/mix_000239.wav,11.6,2,Background music plays steadily.
mix_000240,lyrics_over_music,audio/mix_000240.wav,11.0,2,电子伴奏循环播放。
mix_000241,complex_cocktail,audio/mix_000241.wav,13.8,5,Background music plays steadily.
mix_000242,rich_band,audio/mix_000242.wav,13.8,5,背景音乐持续播放，节奏平稳。
mix_000243,speech_over_music,audio/mix_000243.wav,14.2,2,Background music plays steadily.
mix_000244,overlapping_speakers,audio/mix_000244.wav,14.7,2,一名说话者正在讲话。
mix_000245,speech_music_lyrics_sfx,audio/mix_000245.wav,26.6,4,"""take me home tonight"""
mix_000246,speech_music_sfx,audio/mix_000246.wav,11.6,3,背景音乐持续播放，节奏平稳。
mix_000247,rich_band,audio/mix_000247.wav,11.4,5,电子伴奏循环播放。
mix_000248,music_with_sfx,audio/mix_000248.wav,17.5,2,Background music plays steadily.
mix_000249,isolated_sfx,audio/mix_000249.wav,5.8,1,远处的犬吠。
mix_000250,isolated_sfx,audio/mix_000250.wav,5.8,1,短促的撞击声。
mix_000251,speech_music_lyrics_sfx,audio/mix_000251.wav,18.1,4,背景音乐持续播放，节奏平稳。
mix_000252,overlapping_speakers,audio/mix_000252.wav,6.3,2,说话者描述当前场景。
mix_000253,multi_event_dense,audio/mix_000253.wav,25.0,5,电子伴奏循环播放。
mix_000254,multi_event_dense,audio/mix_000254.wav,22.7,5,电子伴奏循环播放。
mix_000255,multi_event_dense,audio/mix_000255.wav,26.5,4,背景音乐持续播放，节奏平稳。
mix_000256,isolated_sfx,audio/mix_000256.wav,7.0,1,一次玻璃破碎声。
mix_000257,complex_cocktail,audio/mix_000257.wav,18.0,5,Background music plays steadily.
mix_000258,speech_music_lyrics_sfx,audio/mix_000258.wav,14.8,4,电子伴奏循环播放。
mix_000259,speech_music_lyrics_sfx,audio/mix_000259.wav,18.6,4,Background music plays steadily.
mix_000260,speech_music_lyrics_sfx,audio/mix_000260.wav,22.4,4,背景音乐持续播放，节奏平稳。
mix_000261,rich_band,audio/mix_000261.wav,15.1,5,背景音乐持续播放，节奏平稳。
mix_000262,speech_music_lyrics_sfx,audio/mix_000262.wav,11.8,4,背景音乐持续播放，节奏平稳。
mix_000263,speech_music_sfx,audio/mix_000263.wav,16.3,3,电子伴奏循环播放。
mix_000264,overlapping_speakers,audio/mix_000264.wav,13.9,2,说话者描述当前场景。
mix_000265,music_with_sfx,audio/mix_000265.wav,26.1,2,电子伴奏循环播放。
mix_000266,ambient_with_intermittent_sfx,audio/mix_000266.wav,19.6,2,持续的环境噪声。
mix_000267,isolated_sfx,audio/mix_000267.wav,3.4,1,短促的撞击声。
mix_000268,speech_over_music,audio/mix_000268.wav,16.2,2,背景音乐持续播放，节奏平稳。
mix_000269,speech_music_sfx,audio/mix_000269.wav,14.4,3,电子伴奏循环播放。
mix_000270,complex_cocktail,audio/mix_000270.wav,26.4,4,一名说话者正在讲话。
mix_000271,complex_cocktail,audio/mix_000271.wav,19.1,5,Background music plays steadily.
mix_000272,speech_music_sfx,audio/mix_000272.wav,19.6,3,Background music plays steadily.
mix_000273,speech_music_lyrics_sfx,audio/mix_000273.wav,17.1,4,Background music plays steadily.
mix_000274,isolated_sfx,audio/mix_000274.wav,5.0,1,远处的犬吠。
mix_000275,speech_over_music,audio/mix_000275.wav,10.5,2,电子伴奏循环播放。
mix_000276,multi_event_dense,audio/mix_000276.wav,12.2,5,电子伴奏循环播放。
mix_000277,speech_music_sfx,audio/mix_000277.wav,19.1,3,背景音乐持续播放，节奏平稳。
mix_000278,lyrics_over_music,audio/mix_000278.wav,26.2,2,背景音乐持续播放，节奏平稳。
mix_000279,overlapping_speakers,audio/mix_000279.wav,12.4,2,说话者描述当前场景。
mix_000280,speech_music_sfx,audio/mix_000280.wav,11.5,3,Background music plays steadily.
mix_000281,overlapping_speakers,audio/mix_000281.wav,9.8,2,说话者描述当前场景。
mix_000282,music_with_sfx,audio/mix_000282.wav,20.9,2,Background music plays steadily.
mix_000283,repeated_event,audio/mix_000283.wav,7.2,1,A glass breaking sound.
mix_000284,speech_over_music,audio/mix_000284.wav,13.4,2,Background music plays steadily.
mix_000285,overlapping_speakers,audio/mix_000285.wav,13.0,2,说话者描述当前场景。
mix_000286,repeated_event,audio/mix_000286.wav,7.7,1,一次玻璃破碎声。
mix_000287,lyrics_over_music,audio/mix_000287.wav,11.6,2,背景音乐持续播放，节奏平稳。
mix_000288,speech_music_sfx,audio/mix_000288.wav,17.9,3,电子伴奏循环播放。
mix_000289,lyrics_over_music,audio/mix_000289.wav,26.5,2,背景音乐持续播放，节奏平稳。
mix_000290,speech_over_music,audio/mix_000290.wav,17.4,2,背景音乐持续播放，节奏平稳。
mix_000291,multi_event_dense,audio/mix_000291.wav,25.2,5,电子伴奏循环播放。
mix_000292,lyrics_over_music,audio/mix_000292.wav,27.1,2,Background music plays steadily.
mix_000293,rich_band,audio/mix_000293.wav,13.1,5,电子伴奏循环播放。
mix_000294,multi_event_dense,audio/mix_000294.wav,24.2,5,Background music plays steadily.
mix_000295,speech_music_sfx,audio/mix_000295.wav,15.2,3,Background music plays steadily.
mix_000296,overlapping_speakers,audio/mix_000296.wav,9.0,2,一名说话者正在讲话。
mix_000297,speech_music_lyrics_sfx,audio/mix_000297.wav,10.1,4,Background music plays steadily.
mix_000298,lyrics_over_music,audio/mix_000298.wav,15.0,2,背景音乐持续播放，节奏平稳。
mix_000299,speech_music_sfx,audio/mix_000299.wav,26.3,3,电子伴奏循环播放。
mix_000300,complex_cocktail,audio/mix_000300.wav,24.5,5,电子伴奏循环播放。
mix_000301,rich_band,audio/mix_000301.wav,28.8,5,电子伴奏循环播放。
mix_000302,multi_event_dense,audio/mix_000302.wav,23.1,5,背景音乐持续播放，节奏平稳。
mix_000303,speech_music_lyrics_sfx,audio/mix_000303.wav,11.1,4,Background music plays steadily.
mix_000304,speech_music_sfx,audio/mix_000304.wav,17.5,3,Background music plays steadily.
mix_000305,multi_event_dense,audio/mix_000305.wav,27.6,4,背景音乐持续播放，节奏平稳。
mix_000306,speech_music_lyrics_sfx,audio/mix_000306.wav,13.8,4,Background music plays steadily.
mix_000307,repeated_event,audio/mix_000307.wav,6.4,1,一次玻璃破碎声。
