scene_id,template,mixture_path,duration,n_events,first_event_text
mix_000058,ambient_with_intermittent_sfx,audio/mix_000058.wav,25.2,2,持续的环境噪声。
mix_000059,lyrics_over_music,audio/mix_000059.wav,13.9,2,背景音乐持续播放，节奏平稳。
mix_000060,ambient_with_intermittent_sfx,audio/mix_000060.wav,21.6,2,Ambient room tone.
mix_000061,speech_music_lyrics_sfx,audio/mix_000061.wav,28.3,4,电子伴奏循环播放。
mix_000062,ambient_with_intermittent_sfx,audio/mix_000062.wav,13.7,2,持续的环境噪声。
mix_000063,overlapping_speakers,audio/mix_000063.wav,17.5,2,A speaker is talking.
mix_000064,lyrics_over_music,audio/mix_000064.wav,11.3,2,Background music plays steadily.
mix_000065,ambient_with_intermittent_sfx,audio/mix_000065.wav,24.8,2,持续的环境噪声。
mix_000066,isolated_sfx,audio/mix_000066.wav,13.8,1,短促的撞击声。
mix_000067,ambient_with_intermittent_sfx,audio/mix_000067.wav,28.6,2,持续的环境噪声。
mix_000068,speech_music_sfx,audio/mix_000068.wav,16.9,3,电子伴奏循环播放。
mix_000069,ambient_with_intermittent_sfx,audio/mix_000069.wav,25.9,2,持续的环境噪声。
mix_000070,speech_music_sfx,audio/mix_000070.wav,12.0,3,电子伴奏循环播放。
mix_000071,music_with_sfx,audio/mix_000071.wav,27.1,2,背景音乐持续播放，节奏平稳。
mix_000072,music_with_sfx,audio/mix_000072.wav,14.1,2,电子伴奏循环播放。
mix_000073,lyrics_over_music,audio/mix_000073.wav,28.0,2,电子伴奏循环播放。
mix_000074,lyrics_over_music,audio/mix_000074.wav,13.5,2,"""la la la, dancing in the rain"""
mix_000075,repeated_event,audio/mix_000075.wav,13.3,1,短促的撞击声。
mix_000076,speech_over_music,audio/mix_000076.wav,10.5,2,电子伴奏循环播放。
mix_000077,speech_music_lyrics_sfx,audio/mix_000077.wav,25.8,4,背景音乐持续播放，节奏平稳。
mix_000078,overlapping_speakers,audio/mix_000078.wav,10.4,2,说话者描述当前场景。
mix_000079,overlapping_speakers,audio/mix_000079.wav,15.3,2,说话者描述当前场景。
mix_000080,speech_music_lyrics_sfx,audio/mix_000080.wav,16.6,4,电子伴奏循环播放。
mix_000081,overlapping_speakers,audio/mix_000081.wav,17.2,2,说话者描述当前场景。
mix_000082,overlapping_speakers,audio/mix_000082.wav,12.2,2,说话者描述当前场景。
mix_000083,ambient_with_intermittent_sfx,audio/mix_000083.wav,20.3,2,持续的环境噪声。
mix_000084,speech_music_sfx,audio/mix_000084.wav,10.7,3,背景音乐持续播放，节奏平稳。
mix_000085,lyrics_over_music,audio/mix_000085.wav,24.7,2,背景音乐持续播放，节奏平稳。
mix_000086,speech_music_sfx,audio/mix_000086.wav,25.0,3,背景音乐持续播放，节奏平稳。
mix_000087,speech_music_lyrics_sfx,audio/mix_000087.wav,10.7,4,电子伴奏循环播放。
mix_000088,speech_music_lyrics_sfx,audio/mix_000088.wav,15.3,4,Background music plays steadily.
mix_000089,overlapping_speakers,audio/mix_000089.wav,22.8,2,一名说话者正在讲话。
mix_000090,ambient_with_intermittent_sfx,audio/mix_000090.wav,23.9,2,Ambient room tone.
mix_000091,overlapping_speakers,audio/mix_000091.wav,17.1,2,说话者描述当前场景。
mix_000092,ambient_with_intermittent_sfx,audio/mix_000092.wav,25.4,2,Ambient room tone.
mix_000093,isolated_sfx,audio/mix_000093.wav,19.1,1,一次玻璃破碎声。
mix_000094,lyrics_over_music,audio/mix_000094.wav,11.5,2,电子伴奏循环播放。
mix_000095,overlapping_speakers,audio/mix_000095.wav,28.5,2,一名说话者正在讲话。
mix_000096,overlapping_speakers,audio/mix_000096.wav,23.3,2,A speaker is talking.
mix_000097,speech_music_lyrics_sfx,audio/mix_000097.wav,14.5,4,电子伴奏循环播放。
mix_000098,speech_over_music,audio/mix_000098.wav,19.6,2,Background music plays steadily.
mix_000099,lyrics_over_music,audio/mix_000099.wav,19.7,2,背景音乐持续播放，节奏平稳。
mix_000100,repeated_event,audio/mix_000100.wav,26.3,1,一次玻璃破碎声。
mix_000101,lyrics_over_music,audio/mix_000101.wav,29.7,2,Background music plays steadily.
mix_000102,speech_music_lyrics_sfx,audio/mix_000102.wav,19.0,4,背景音乐持续播放，节奏平稳。
mix_000103,music_with_sfx,audio/mix_000103.wav,17.7,2,电子伴奏循环播放。
mix_000104,lyrics_over_music,audio/mix_000104.wav,20.5,2,背景音乐持续播放，节奏平稳。
mix_000105,speech_over_music,audio/mix_000105.wav,27.3,2,背景音乐持续播放，节奏平稳。
mix_000106,music_with_sfx,audio/mix_000106.wav,26.0,2,背景音乐持续播放，节奏平稳。
mix_000107,speech_music_lyrics_sfx,audio/mix_000107.wav,19.2,4,Background music plays steadily.
mix_000108,speech_music_sfx,audio/mix_000108.wav,20.0,3,电子伴奏循环播放。
mix_000109,speech_music_lyrics_sfx,audio/mix_000109.wav,29.2,4,背景音乐持续播放，节奏平稳。
mix_000110,speech_over_music,audio/mix_000110.wav,16.7,2,电子伴奏循环播放。
mix_000111,music_with_sfx,audio/mix_000111.wav,25.9,2,电子伴奏循环播放。
mix_000112,lyrics_over_music,audio/mix_000112.wav,20.4,2,背景音乐持续播放，节奏平稳。
mix_000113,speech_over_music,audio/mix_000113.wav,10.6,2,背景音乐持续播放，节奏平稳。
mix_000114,ambient_with_intermittent_sfx,audio/mix_000114.wav,27.8,2,雨声背景。
mix_000115,overlapping_speakers,audio/mix_000115.wav,16.8,2,说话者描述当前场景。
mix_000116,ambient_with_intermittent_sfx,audio/mix_000116.wav,19.6,2,雨声背景。
mix_000117,lyrics_over_music,audio/mix_000117.wav,13.7,2,电子伴奏循环播放。
mix_000118,speech_over_music,audio/mix_000118.wav,22.9,2,电子伴奏循环播放。
mix_000119,lyrics_over_music,audio/mix_000119.wav,12.4,2,背景音乐持续播放，节奏平稳。
mix_000120,lyrics_over_music,audio/mix_000120.wav,21.7,2,电子伴奏循环播放。
mix_000121,ambient_with_intermittent_sfx,audio/mix_000121.wav,13.6,2,Ambient room tone.
mix_000122,speech_music_sfx,audio/mix_000122.wav,21.4,3,电子伴奏循环播放。
mix_000123,speech_music_sfx,audio/mix_000123.wav,16.1,3,电子伴奏循环播放。
mix_000124,overlapping_speakers,audio/mix_000124.wav,13.7,2,A speaker is talking.
mix_000125,speech_over_music,audio/mix_000125.wav,17.9,2,背景音乐持续播放，节奏平稳。
mix_000126,speech_over_music,audio/mix_000126.wav,24.1,2,背景音乐持续播放，节奏平稳。
mix_000127,overlapping_speakers,audio/mix_000127.wav,17.6,2,A speaker is talking.
mix_000128,music_with_sfx,audio/mix_000128.wav,15.4,2,背景音乐持续播放，节奏平稳。
mix_000129,speech_over_music,audio/mix_000129.wav,17.1,2,背景音乐持续播放，节奏平稳。
mix_000130,music_with_sfx,audio/mix_000130.wav,29.6,2,Background music plays steadily.
mix_000131,speech_music_lyrics_sfx,audio/mix_000131.wav,18.2,4,Background music plays steadily.
mix_000132,overlapping_speakers,audio/mix_000132.wav,28.6,2,A speaker is talking.
mix_000133,speech_over_music,audio/mix_000133.wav,21.8,2,电子伴奏循环播放。
mix_000134,isolated_sfx,audio/mix_000134.wav,14.1,1,A glass breaking sound.
mix_000135,speech_over_music,audio/mix_000135.wav,18.2,2,电子伴奏循环播放。
mix_000136,music_with_sfx,audio/mix_000136.wav,13.5,2,背景音乐持续播放，节奏平稳。
mix_000137,music_with_sfx,audio/mix_000137.wav,17.6,2,电子伴奏循环播放。
mix_000138,lyrics_over_music,audio/mix_000138.wav,27.9,2,电子伴奏循环播放。
mix_000139,speech_music_sfx,audio/mix_000139.wav,29.8,3,Background music plays steadily.
mix_000140,music_with_sfx,audio/mix_000140.wav,14.4,2,背景音乐持续播放，节奏平稳。
mix_000141,repeated_event,audio/mix_000141.wav,10.3,1,短促的撞击声。
mix_000142,speech_over_music,audio/mix_000142.wav,29.0,2,背景音乐持续播放，节奏平稳。
mix_000143,speech_over_music,audio/mix_000143.wav,14.0,2,一名说话者正在讲话。
mix_000144,overlapping_speakers,audio/mix_000144.wav,27.6,2,A speaker is talking.
mix_000145,music_with_sfx,audio/mix_000145.wav,19.2,2,背景音乐持续播放，节奏平稳。
mix_000146,speech_music_sfx,audio/mix_000146.wav,25.7,3,Background music plays steadily.
mix_000147,lyrics_over_music,audio/mix_000147.wav,17.8,2,Background music plays steadily.
mix_000148,speech_music_lyrics_sfx,audio/mix_000148.wav,21.4,4,Background music plays steadily.
mix_000149,overlapping_speakers,audio/mix_000149.wav,29.9,2,一名说话者正在讲话。
mix_000150,music_with_sfx,audio/mix_000150.wav,17.2,2,电子伴奏循环播放。
mix_000151,lyrics_over_music,audio/mix_000151.wav,18.9,2,电子伴奏循环播放。
mix_000152,overlapping_speakers,audio/mix_000152.wav,21.4,2,说话者描述当前场景。
mix_000153,speech_over_music,audio/mix_000153.wav,13.7,2,电子伴奏循环播放。
mix_000154,lyrics_over_music,audio/mix_000154.wav,20.6,2,背景音乐持续播放，节奏平稳。
mix_000155,speech_music_lyrics_sfx,audio/mix_000155.wav,23.9,4,Background music plays steadily.
mix_000156,speech_music_sfx,audio/mix_000156.wav,17.1,3,Background music plays steadily.
mix_000157,music_with_sfx,audio/mix_000157.wav,22.7,2,Background music plays steadily.
mix_000158,ambient_with_intermittent_sfx,audio/mix_000158.wav,24.4,2,雨声背景。
mix_000159,isolated_sfx,audio/mix_000159.wav,14.7,1,A glass breaking sound.
mix_000160,music_with_sfx,audio/mix_000160.wav,18.0,2,电子伴奏循环播放。
mix_000161,repeated_event,audio/mix_000161.wav,28.4,1,一次玻璃破碎声。
mix_000162,isolated_sfx,audio/mix_000162.wav,26.6,1,远处的犬吠。
mix_000163,ambient_with_intermittent_sfx,audio/mix_000163.wav,11.4,2,持续的环境噪声。
mix_000164,repeated_event,audio/mix_000164.wav,16.4,1,一次玻璃破碎声。
mix_000165,speech_music_sfx,audio/mix_000165.wav,16.3,3,电子伴奏循环播放。
mix_000166,speech_music_sfx,audio/mix_000166.wav,28.8,3,背景音乐持续播放，节奏平稳。
mix_000167,speech_music_lyrics_sfx,audio/mix_000167.wav,17.8,4,一名说话者正在讲话。
mix_000168,music_with_sfx,audio/mix_000168.wav,26.0,2,Background music plays steadily.
mix_000169,ambient_with_intermittent_sfx,audio/mix_000169.wav,28.4,2,Ambient room tone.
mix_000170,speech_over_music,audio/mix_000170.wav,11.8,2,背景音乐持续播放，节奏平稳。
mix_000171,speech_music_lyrics_sfx,audio/mix_000171.wav,25.9,4,Background music plays steadily.
mix_000172,speech_music_sfx,audio/mix_000172.wav,22.7,3,电子伴奏循环播放。
mix_000173,speech_over_music,audio/mix_000173.wav,27.5,2,背景音乐持续播放，节奏平稳。
mix_000174,speech_music_sfx,audio/mix_000174.wav,13.7,3,Background music plays steadily.
mix_000175,music_with_sfx,audio/mix_000175.wav,18.0,2,背景音乐持续播放，节奏平稳。
mix_000176,overlapping_speakers,audio/mix_000176.wav,21.6,2,说话者描述当前场景。
mix_000177,speech_music_sfx,audio/mix_000177.wav,10.1,3,背景音乐持续播放，节奏平稳。
mix_000178,speech_music_sfx,audio/mix_000178.wav,23.7,3,电子伴奏循环播放。
mix_000179,speech_music_sfx,audio/mix_000179.wav,25.6,3,电子伴奏循环播放。
mix_000180,overlapping_speakers,audio/mix_000180.wav,29.4,2,一名说话者正在讲话。
mix_000181,lyrics_over_music,audio/mix_000181.wav,13.4,2,背景音乐持续播放，节奏平稳。
mix_000182,lyrics_over_music,audio/mix_000182.wav,20.4,2,Background music plays steadily.
mix_000183,lyrics_over_music,audio/mix_000183.wav,14.8,2,电子伴奏循环播放。
mix_000184,speech_music_sfx,audio/mix_000184.wav,26.2,3,Background music plays steadily.
mix_000185,isolated_sfx,audio/mix_000185.wav,13.1,1,一次玻璃破碎声。
mix_000186,lyrics_over_music,audio/mix_000186.wav,11.3,2,Background music plays steadily.
mix_000187,speech_over_music,audio/mix_000187.wav,15.2,2,Background music plays steadily.
mix_000188,music_with_sfx,audio/mix_000188.wav,24.5,2,Background music plays steadily.
mix_000189,speech_music_sfx,audio/mix_000189.wav,19.4,3,背景音乐持续播放，节奏平稳。
mix_000190,music_with_sfx,audio/mix_000190.wav,12.0,2,背景音乐持续播放，节奏平稳。
mix_000191,lyrics_over_music,audio/mix_000191.wav,24.7,2,背景音乐持续播放，节奏平稳。
mix_000192,speech_music_sfx,audio/mix_000192.wav,10.8,3,背景音乐持续播放，节奏平稳。
mix_000193,overlapping_speakers,audio/mix_000193.wav,27.5,2,A speaker is talking.
mix_000194,ambient_with_intermittent_sfx,audio/mix_000194.wav,26.6,2,雨声背景。
mix_000195,isolated_sfx,audio/mix_000195.wav,20.4,1,短促的撞击声。
mix_000196,isolated_sfx,audio/mix_000196.wav,12.7,1,A glass breaking sound.
mix_000197,lyrics_over_music,audio/mix_000197.wav,12.9,2,电子伴奏循环播放。
mix_000198,isolated_sfx,audio/mix_000198.wav,28.3,1,A glass breaking sound.
mix_000199,lyrics_over_music,audio/mix_000199.wav,15.7,2,Background music plays steadily.
mix_000200,speech_over_music,audio/mix_000200.wav,13.3,2,Background music plays steadily.
mix_000201,isolated_sfx,audio/mix_000201.wav,27.5,1,A glass breaking sound.
mix_000202,music_with_sfx,audio/mix_000202.wav,19.7,2,Background music plays steadily.
mix_000203,music_with_sfx,audio/mix_000203.wav,14.3,2,Background music plays steadily.
mix_000204,repeated_event,audio/mix_000204.wav,20.8,1,短促的撞击声。
mix_000205,repeated_event,audio/mix_000205.wav,11.1,1,远处的犬吠。
mix_000206,ambient_with_intermittent_sfx,audio/mix_000206.wav,20.5,2,持续的环境噪声。
mix_000207,speech_music_lyrics_sfx,audio/mix_000207.wav,10.7,4,Background music plays steadily.
mix_000208,overlapping_speakers,audio/mix_000208.wav,22.2,2,一名说话者正在讲话。
mix_000209,repeated_event,audio/mix_000209.wav,13.9,1,远处的犬吠。
mix_000210,speech_music_sfx,audio/mix_000210.wav,27.2,3,电子伴奏循环播放。
mix_000211,repeated_event,audio/mix_000211.wav,23.9,1,A glass breaking sound.
mix_000212,speech_music_lyrics_sfx,audio/mix_000212.wav,14.5,4,Background music plays steadily.
mix_000213,overlapping_speakers,audio/mix_000213.wav,27.1,2,说话者描述当前场景。
mix_000214,speech_music_lyrics_sfx,audio/mix_000214.wav,22.1,4,电子伴奏循环播放。
mix_000215,music_with_sfx,audio/mix_000215.wav,28.6,2,背景音乐持续播放，节奏平稳。
mix_000216,overlapping_speakers,audio/mix_000216.wav,16.2,2,说话者描述当前场景。
mix_000217,lyrics_over_music,audio/mix_000217.wav,12.6,2,电子伴奏循环播放。
mix_000218,speech_over_music,audio/mix_000218.wav,10.7,2,说话者描述当前场景。
mix_000219,lyrics_over_music,audio/mix_000219.wav,11.9,2,背景音乐持续播放，节奏平稳。
mix_000220,overlapping_speakers,audio/mix_000220.wav,20.5,2,一名说话者正在讲话。
mix_000221,isolated_sfx,audio/mix_000221.wav,12.9,1,A glass breaking sound.
mix_000222,lyrics_over_music,audio/mix_000222.wav,10.9,2,电子伴奏循环播放。
mix_000223,speech_music_sfx,audio/mix_000223.wav,28.8,3,电子伴奏循环播放。
mix_000224,music_with_sfx,audio/mix_000224.wav,10.3,2,Background music plays steadily.
mix_000225,lyrics_over_music,audio/mix_000225.wav,17.5,2,电子伴奏循环播放。
mix_000226,speech_over_music,audio/mix_000226.wav,21.2,2,电子伴奏循环播放。
mix_000227,speech_music_lyrics_sfx,audio/mix_000227.wav,15.6,4,电子伴奏循环播放。
mix_000228,repeated_event,audio/mix_000228.wav,20.3,1,短促的撞击声。
mix_000229,speech_over_music,audio/mix_000229.wav,22.9,2,背景音乐持续播放，节奏平稳。
mix_000230,speech_over_music,audio/mix_000230.wav,20.8,2,背景音乐持续播放，节奏平稳。
mix_000231,lyrics_over_music,audio/mix_000231.wav,12.2,2,背景音乐持续播放，节奏平稳。
mix_000232,overlapping_speakers,audio/mix_000232.wav,23.2,2,说话者描述当前场景。
mix_000233,speech_music_sfx,audio/mix_000233.wav,21.2,3,背景音乐持续播放，节奏平稳。
mix_000234,overlapping_speakers,audio/mix_000234.wav,29.7,2,说话者描述当前场景。
mix_000235,speech_over_music,audio/mix_000235.wav,25.1,2,背景音乐持续播放，节奏平稳。
mix_000236,speech_music_lyrics_sfx,audio/mix_000236.wav,26.1,4,电子伴奏循环播放。
mix_000237,speech_music_sfx,audio/mix_000237.wav,27.1,3,电子伴奏循环播放。
mix_000238,speech_over_music,audio/mix_000238.wav,20.9,2,电子伴奏循环播放。
mix_000239,speech_music_sfx,audio/mix_000239.wav,11.6,3,Background music plays steadily.
mix_000240,isolated_sfx,audio/mix_000240.wav,11.0,1,一次玻璃破碎声。
mix_000241,speech_music_lyrics_sfx,audio/mix_000241.wav,13.8,4,电子伴奏循环播放。
mix_000242,speech_music_lyrics_sfx,audio/mix_000242.wav,13.8,4,背景音乐持续播放，节奏平稳。
mix_000243,music_with_sfx,audio/mix_000243.wav,14.2,2,Background music plays steadily.
mix_000244,repeated_event,audio/mix_000244.wav,29.4,1,一次玻璃破碎声。
mix_000245,lyrics_over_music,audio/mix_000245.wav,26.6,2,Background music plays steadily.
mix_000246,speech_music_sfx,audio/mix_000246.wav,11.6,3,背景音乐持续播放，节奏平稳。
mix_000247,overlapping_speakers,audio/mix_000247.wav,11.4,2,说话者描述当前场景。
mix_000248,speech_music_sfx,audio/mix_000248.wav,17.5,3,Background music plays steadily.
mix_000249,speech_over_music,audio/mix_000249.wav,21.2,2,背景音乐持续播放，节奏平稳。
mix_000250,speech_over_music,audio/mix_000250.wav,21.1,2,Background music plays steadily.
mix_000251,lyrics_over_music,audio/mix_000251.wav,18.1,2,背景音乐持续播放，节奏平稳。
mix_000252,ambient_with_intermittent_sfx,audio/mix_000252.wav,12.5,2,Ambient room tone.
mix_000253,overlapping_speakers,audio/mix_000253.wav,25.0,2,说话者描述当前场景。
mix_000254,overlapping_speakers,audio/mix_000254.wav,22.7,2,一名说话者正在讲话。
mix_000255,overlapping_speakers,audio/mix_000255.wav,26.5,2,A speaker is talking.
mix_000256,speech_over_music,audio/mix_000256.wav,26.0,2,电子伴奏循环播放。
mix_000257,speech_music_lyrics_sfx,audio/mix_000257.wav,18.0,4,Background music plays steadily.
mix_000258,lyrics_over_music,audio/mix_000258.wav,14.8,2,电子伴奏循环播放。
mix_000259,lyrics_over_music,audio/mix_000259.wav,18.6,2,Background music plays steadily.
mix_000260,lyrics_over_music,audio/mix_000260.wav,22.4,2,背景音乐持续播放，节奏平稳。
mix_000261,overlapping_speakers,audio/mix_000261.wav,15.1,2,A speaker is talking.
mix_000262,lyrics_over_music,audio/mix_000262.wav,11.8,2,背景音乐持续播放，节奏平稳。
mix_000263,speech_music_sfx,audio/mix_000263.wav,16.3,3,电子伴奏循环播放。
mix_000264,ambient_with_intermittent_sfx,audio/mix_000264.wav,27.8,2,持续的环境噪声。
mix_000265,music_with_sfx,audio/mix_000265.wav,26.1,2,电子伴奏循环播放。
mix_000266,ambient_with_intermittent_sfx,audio/mix_000266.wav,29.3,2,持续的环境噪声。
mix_000267,speech_over_music,audio/mix_000267.wav,11.6,2,电子伴奏循环播放。
mix_000268,music_with_sfx,audio/mix_000268.wav,16.2,2,背景音乐持续播放，节奏平稳。
mix_000269,speech_music_sfx,audio/mix_000269.wav,14.4,3,电子伴奏循环播放。
mix_000270,speech_music_lyrics_sfx,audio/mix_000270.wav,26.4,4,Background music plays steadily.
mix_000271,lyrics_over_music,audio/mix_000271.wav,19.1,2,电子伴奏循环播放。
mix_000272,speech_music_sfx,audio/mix_000272.wav,19.6,3,Background music plays steadily.
mix_000273,lyrics_over_music,audio/mix_000273.wav,17.1,2,Background music plays steadily.
mix_000274,speech_over_music,audio/mix_000274.wav,18.2,2,Background music plays steadily.
mix_000275,music_with_sfx,audio/mix_000275.wav,10.5,2,电子伴奏循环播放。
mix_000276,overlapping_speakers,audio/mix_000276.wav,12.2,2,A speaker is talking.
mix_000277,speech_music_sfx,audio/mix_000277.wav,19.1,3,背景音乐持续播放，节奏平稳。
mix_000278,speech_music_sfx,audio/mix_000278.wav,26.2,3,背景音乐持续播放，节奏平稳。
mix_000279,ambient_with_intermittent_sfx,audio/mix_000279.wav,24.8,2,雨声背景。
mix_000280,speech_music_sfx,audio/mix_000280.wav,11.5,3,Background music plays steadily.
mix_000281,repeated_event,audio/mix_000281.wav,19.6,1,短促的撞击声。
mix_000282,music_with_sfx,audio/mix_000282.wav,20.9,2,Background music plays steadily.
mix_000283,speech_over_music,audio/mix_000283.wav,18.7,2,Background music plays steadily.
mix_000284,music_with_sfx,audio/mix_000284.wav,13.4,2,Background music plays steadily.
mix_000285,repeated_event,audio/mix_000285.wav,26.0,1,短促的撞击声。
mix_000286,speech_over_music,audio/mix_000286.wav,20.6,2,背景音乐持续播放，节奏平稳。
mix_000287,isolated_sfx,audio/mix_000287.wav,11.6,1,远处的犬吠。
mix_000288,speech_music_sfx,audio/mix_000288.wav,17.9,3,电子伴奏循环播放。
mix_000289,isolated_sfx,audio/mix_000289.wav,26.5,1,短促的撞击声。
mix_000290,speech_over_music,audio/mix_000290.wav,17.4,2,背景音乐持续播放，节奏平稳。
mix_000291,overlapping_speakers,audio/mix_000291.wav,25.2,2,A speaker is talking.
mix_000292,repeated_event,audio/mix_000292.wav,27.1,1,远处的犬吠。
mix_000293,speech_music_lyrics_sfx,audio/mix_000293.wav,13.1,4,电子伴奏循环播放。
mix_000294,overlapping_speakers,audio/mix_000294.wav,24.2,2,一名说话者正在讲话。
mix_000295,speech_music_sfx,audio/mix_000295.wav,15.2,3,Background music plays steadily.
mix_000296,repeated_event,audio/mix_000296.wav,17.9,1,一次玻璃破碎声。
mix_000297,lyrics_over_music,audio/mix_000297.wav,10.1,2,Background music plays steadily.
mix_000298,isolated_sfx,audio/mix_000298.wav,15.0,1,远处的犬吠。
mix_000299,speech_music_sfx,audio/mix_000299.wav,26.3,3,电子伴奏循环播放。
mix_000300,speech_music_lyrics_sfx,audio/mix_000300.wav,24.5,4,电子伴奏循环播放。
mix_000301,overlapping_speakers,audio/mix_000301.wav,28.8,2,说话者描述当前场景。
mix_000302,overlapping_speakers,audio/mix_000302.wav,23.1,2,说话者描述当前场景。
mix_000303,lyrics_over_music,audio/mix_000303.wav,11.1,2,Background music plays steadily.
mix_000304,speech_music_sfx,audio/mix_000304.wav,17.5,3,Background music plays steadily.
mix_000305,overlapping_speakers,audio/mix_000305.wav,27.6,2,一名说话者正在讲话。
